,frameNumber,dateTime,lat,lon
0,1,2019-11-06 14:07:46.515,-34.593164,-58.48467
1,2,2019-11-06 14:07:46.548,-34.593164,-58.48467
2,3,2019-11-06 14:07:46.582,-34.593164,-58.48467
3,4,2019-11-06 14:07:46.615,-34.593164,-58.48467
4,5,2019-11-06 14:07:46.648,-34.593164,-58.48467
5,6,2019-11-06 14:07:46.682,-34.593164,-58.48467
6,7,2019-11-06 14:07:46.715,-34.593164,-58.48467
7,8,2019-11-06 14:07:46.748,-34.593164,-58.48467
8,9,2019-11-06 14:07:46.782,-34.593164,-58.48467
9,10,2019-11-06 14:07:46.815,-34.593164,-58.48467
10,11,2019-11-06 14:07:46.849,-34.593163,-58.48467
11,12,2019-11-06 14:07:46.882,-34.593163,-58.48467
12,13,2019-11-06 14:07:46.915,-34.593163,-58.48467
13,14,2019-11-06 14:07:46.949,-34.593163,-58.48467
14,15,2019-11-06 14:07:46.982,-34.593163,-58.48467
15,16,2019-11-06 14:07:47.015,-34.593163,-58.48467
16,17,2019-11-06 14:07:47.049,-34.593163,-58.48467
17,18,2019-11-06 14:07:47.082,-34.593163,-58.48467
18,19,2019-11-06 14:07:47.115,-34.593163,-58.48467
19,20,2019-11-06 14:07:47.149,-34.593163,-58.48467
20,21,2019-11-06 14:07:47.182,-34.593163,-58.48467
21,22,2019-11-06 14:07:47.216,-34.593163,-58.48467
22,23,2019-11-06 14:07:47.249,-34.593163,-58.48467
23,24,2019-11-06 14:07:47.282,-34.593163,-58.48467
24,25,2019-11-06 14:07:47.316,-34.593163,-58.48467
25,26,2019-11-06 14:07:47.349,-34.593163,-58.48467
26,27,2019-11-06 14:07:47.382,-34.593163,-58.48467
27,28,2019-11-06 14:07:47.416,-34.593163,-58.48467
28,29,2019-11-06 14:07:47.449,-34.593163,-58.484671
29,30,2019-11-06 14:07:47.483,-34.593163,-58.484671
30,31,2019-11-06 14:07:47.516,-34.593163,-58.484671
31,32,2019-11-06 14:07:47.549,-34.593163,-58.484671
32,33,2019-11-06 14:07:47.583,-34.593163,-58.484671
33,34,2019-11-06 14:07:47.616,-34.593163,-58.484671
34,35,2019-11-06 14:07:47.649,-34.593163,-58.484671
35,36,2019-11-06 14:07:47.683,-34.593163,-58.484671
36,37,2019-11-06 14:07:47.716,-34.593163,-58.484671
37,38,2019-11-06 14:07:47.749,-34.593163,-58.484671
38,39,2019-11-06 14:07:47.783,-34.593163,-58.484671
39,40,2019-11-06 14:07:47.816,-34.593163,-58.484671
40,41,2019-11-06 14:07:47.850,-34.593163,-58.484671
41,42,2019-11-06 14:07:47.883,-34.593163,-58.484671
42,43,2019-11-06 14:07:47.916,-34.593163,-58.484671
43,44,2019-11-06 14:07:47.950,-34.593163,-58.484671
44,45,2019-11-06 14:07:47.983,-34.593163,-58.484671
45,46,2019-11-06 14:07:48.016,-34.593163,-58.484671
46,47,2019-11-06 14:07:48.050,-34.593163,-58.484671
47,48,2019-11-06 14:07:48.083,-34.593163,-58.484671
48,49,2019-11-06 14:07:48.116,-34.593163,-58.484671
49,50,2019-11-06 14:07:48.150,-34.593163,-58.484671
50,51,2019-11-06 14:07:48.183,-34.593163,-58.484671
51,52,2019-11-06 14:07:48.217,-34.593163,-58.484671
52,53,2019-11-06 14:07:48.250,-34.593163,-58.484671
53,54,2019-11-06 14:07:48.283,-34.593163,-58.484671
54,55,2019-11-06 14:07:48.317,-34.593163,-58.484671
55,56,2019-11-06 14:07:48.350,-34.593163,-58.484671
56,57,2019-11-06 14:07:48.383,-34.593163,-58.484671
57,58,2019-11-06 14:07:48.417,-34.593163,-58.484671
58,59,2019-11-06 14:07:48.450,-34.593163,-58.484671
59,60,2019-11-06 14:07:48.484,-34.593163,-58.484671
60,61,2019-11-06 14:07:48.517,-34.593163,-58.484671
61,62,2019-11-06 14:07:48.550,-34.593163,-58.484672
62,63,2019-11-06 14:07:48.584,-34.593163,-58.484672
63,64,2019-11-06 14:07:48.617,-34.593163,-58.484672
64,65,2019-11-06 14:07:48.650,-34.593163,-58.484671
65,66,2019-11-06 14:07:48.684,-34.593163,-58.484671
66,67,2019-11-06 14:07:48.717,-34.593163,-58.484671
67,68,2019-11-06 14:07:48.750,-34.593163,-58.484671
68,69,2019-11-06 14:07:48.784,-34.593163,-58.484671
69,70,2019-11-06 14:07:48.817,-34.593163,-58.484671
70,71,2019-11-06 14:07:48.851,-34.593162,-58.484671
71,72,2019-11-06 14:07:48.884,-34.593162,-58.484671
72,73,2019-11-06 14:07:48.917,-34.593162,-58.484671
73,74,2019-11-06 14:07:48.951,-34.593162,-58.484671
74,75,2019-11-06 14:07:48.984,-34.593162,-58.484671
75,76,2019-11-06 14:07:49.017,-34.593162,-58.484671
76,77,2019-11-06 14:07:49.051,-34.593162,-58.484671
77,78,2019-11-06 14:07:49.084,-34.593162,-58.484671
78,79,2019-11-06 14:07:49.117,-34.593162,-58.484671
79,80,2019-11-06 14:07:49.151,-34.593162,-58.484671
80,81,2019-11-06 14:07:49.184,-34.593162,-58.484671
81,82,2019-11-06 14:07:49.218,-34.593162,-58.484671
82,83,2019-11-06 14:07:49.251,-34.593161,-58.484671
83,84,2019-11-06 14:07:49.284,-34.593161,-58.484671
84,85,2019-11-06 14:07:49.318,-34.593161,-58.484671
85,86,2019-11-06 14:07:49.351,-34.593161,-58.484671
86,87,2019-11-06 14:07:49.384,-34.593161,-58.484671
87,88,2019-11-06 14:07:49.418,-34.593161,-58.484671
88,89,2019-11-06 14:07:49.451,-34.59316,-58.484671
89,90,2019-11-06 14:07:49.485,-34.59316,-58.484671
90,91,2019-11-06 14:07:49.518,-34.59316,-58.484671
91,92,2019-11-06 14:07:49.551,-34.59316,-58.484672
92,93,2019-11-06 14:07:49.585,-34.59316,-58.484672
93,94,2019-11-06 14:07:49.618,-34.59316,-58.484672
94,95,2019-11-06 14:07:49.651,-34.59316,-58.484672
95,96,2019-11-06 14:07:49.685,-34.59316,-58.484672
96,97,2019-11-06 14:07:49.718,-34.59316,-58.484672
97,98,2019-11-06 14:07:49.751,-34.59316,-58.484672
98,99,2019-11-06 14:07:49.785,-34.59316,-58.484672
99,100,2019-11-06 14:07:49.818,-34.59316,-58.484672
100,101,2019-11-06 14:07:49.852,-34.593159,-58.484672
101,102,2019-11-06 14:07:49.885,-34.593159,-58.484672
102,103,2019-11-06 14:07:49.918,-34.593159,-58.484672
103,104,2019-11-06 14:07:49.952,-34.593159,-58.484672
104,105,2019-11-06 14:07:49.985,-34.593159,-58.484672
105,106,2019-11-06 14:07:50.018,-34.593159,-58.484672
106,107,2019-11-06 14:07:50.052,-34.593158,-58.484672
107,108,2019-11-06 14:07:50.085,-34.593158,-58.484672
108,109,2019-11-06 14:07:50.118,-34.593158,-58.484672
109,110,2019-11-06 14:07:50.152,-34.593158,-58.484672
110,111,2019-11-06 14:07:50.185,-34.593158,-58.484672
111,112,2019-11-06 14:07:50.219,-34.593158,-58.484672
112,113,2019-11-06 14:07:50.252,-34.593157,-58.484672
113,114,2019-11-06 14:07:50.285,-34.593157,-58.484672
114,115,2019-11-06 14:07:50.319,-34.593157,-58.484672
115,116,2019-11-06 14:07:50.352,-34.593157,-58.484672
116,117,2019-11-06 14:07:50.385,-34.593157,-58.484672
117,118,2019-11-06 14:07:50.419,-34.593157,-58.484672
118,119,2019-11-06 14:07:50.452,-34.593156,-58.484672
119,120,2019-11-06 14:07:50.486,-34.593156,-58.484672
120,121,2019-11-06 14:07:50.519,-34.593156,-58.484672
121,122,2019-11-06 14:07:50.552,-34.593156,-58.484672
122,123,2019-11-06 14:07:50.586,-34.593156,-58.484672
123,124,2019-11-06 14:07:50.619,-34.593156,-58.484672
124,125,2019-11-06 14:07:50.652,-34.593155,-58.484672
125,126,2019-11-06 14:07:50.686,-34.593155,-58.484672
126,127,2019-11-06 14:07:50.719,-34.593155,-58.484672
127,128,2019-11-06 14:07:50.752,-34.593154,-58.484672
128,129,2019-11-06 14:07:50.786,-34.593154,-58.484672
129,130,2019-11-06 14:07:50.819,-34.593154,-58.484672
130,131,2019-11-06 14:07:50.853,-34.593154,-58.484672
131,132,2019-11-06 14:07:50.886,-34.593154,-58.484672
132,133,2019-11-06 14:07:50.919,-34.593154,-58.484672
133,134,2019-11-06 14:07:50.953,-34.593153,-58.484672
134,135,2019-11-06 14:07:50.986,-34.593153,-58.484672
135,136,2019-11-06 14:07:51.019,-34.593153,-58.484672
136,137,2019-11-06 14:07:51.053,-34.593152,-58.484672
137,138,2019-11-06 14:07:51.086,-34.593152,-58.484672
138,139,2019-11-06 14:07:51.120,-34.593152,-58.484672
139,140,2019-11-06 14:07:51.153,-34.593152,-58.484672
140,141,2019-11-06 14:07:51.186,-34.593152,-58.484672
141,142,2019-11-06 14:07:51.220,-34.593152,-58.484672
142,143,2019-11-06 14:07:51.253,-34.593151,-58.484672
143,144,2019-11-06 14:07:51.286,-34.593151,-58.484672
144,145,2019-11-06 14:07:51.320,-34.593151,-58.484672
145,146,2019-11-06 14:07:51.353,-34.59315,-58.484672
146,147,2019-11-06 14:07:51.386,-34.59315,-58.484672
147,148,2019-11-06 14:07:51.420,-34.59315,-58.484672
148,149,2019-11-06 14:07:51.453,-34.593149,-58.484672
149,150,2019-11-06 14:07:51.487,-34.593149,-58.484672
150,151,2019-11-06 14:07:51.520,-34.593149,-58.484672
151,152,2019-11-06 14:07:51.553,-34.593149,-58.484672
152,153,2019-11-06 14:07:51.587,-34.593149,-58.484672
153,154,2019-11-06 14:07:51.620,-34.593149,-58.484672
154,155,2019-11-06 14:07:51.653,-34.593148,-58.484672
155,156,2019-11-06 14:07:51.687,-34.593148,-58.484672
156,157,2019-11-06 14:07:51.720,-34.593148,-58.484672
157,158,2019-11-06 14:07:51.753,-34.593148,-58.484672
158,159,2019-11-06 14:07:51.787,-34.593148,-58.484672
159,160,2019-11-06 14:07:51.820,-34.593148,-58.484672
160,161,2019-11-06 14:07:51.854,-34.593147,-58.484672
161,162,2019-11-06 14:07:51.887,-34.593147,-58.484672
162,163,2019-11-06 14:07:51.920,-34.593147,-58.484672
163,164,2019-11-06 14:07:51.954,-34.593146,-58.484672
164,165,2019-11-06 14:07:51.987,-34.593146,-58.484672
165,166,2019-11-06 14:07:52.020,-34.593146,-58.484672
166,167,2019-11-06 14:07:52.054,-34.593145,-58.484672
167,168,2019-11-06 14:07:52.087,-34.593145,-58.484672
168,169,2019-11-06 14:07:52.121,-34.593145,-58.484672
169,170,2019-11-06 14:07:52.154,-34.593145,-58.484672
170,171,2019-11-06 14:07:52.187,-34.593145,-58.484672
171,172,2019-11-06 14:07:52.221,-34.593145,-58.484672
172,173,2019-11-06 14:07:52.254,-34.593144,-58.484672
173,174,2019-11-06 14:07:52.287,-34.593144,-58.484672
174,175,2019-11-06 14:07:52.321,-34.593144,-58.484672
175,176,2019-11-06 14:07:52.354,-34.593143,-58.484673
176,177,2019-11-06 14:07:52.387,-34.593143,-58.484673
177,178,2019-11-06 14:07:52.421,-34.593143,-58.484673
178,179,2019-11-06 14:07:52.454,-34.593142,-58.484672
179,180,2019-11-06 14:07:52.488,-34.593142,-58.484672
180,181,2019-11-06 14:07:52.521,-34.593142,-58.484672
181,182,2019-11-06 14:07:52.554,-34.593142,-58.484672
